Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,surplusinshort,deficit,deficitinshort,,,,,,,,,
8/21/2013,21,8,2013,17.6134,21,29.5,61,94,surplus,30.85771344,1.033492183,surplus,-0.033492183,deficit,,,,,,,,,
8/22/2013,22,8,2013,9.9554,21.5,30,55,95,surplus,19.38180758,1.054401614,surplus,-0.054401614,deficit,,,,,,,,,
8/23/2013,23,8,2013,9.1896,22,27.5,65,95,surplus,24.54382343,1.042473985,surplus,-0.042473985,deficit,,,,,,,,,
8/24/2013,24,8,2013,16.0818,22.2,29.5,57,95,surplus,32.62684544,1.031618708,surplus,-0.031618708,deficit,,,,,,,,,
8/25/2013,25,8,2013,12.2528,21,29,65,94,surplus,30.88000895,1.033467192,surplus,-0.033467192,deficit,,,,,,,,,
8/26/2013,26,8,2013,9.1896,21,28.5,63,95,surplus,20.79813562,1.050509807,surplus,-0.050509807,deficit,,,,,,,,,
8/27/2013,27,8,2013,14.5502,22.5,28,72,98,surplus,66.35233558,1.015301672,surplus,-0.015301672,deficit,,,,,,,,,
8/28/2013,28,8,2013,10.7212,22,28,78,96,surplus,57.25615285,1.017775833,surplus,-0.017775833,deficit,,,,,,,,,
8/29/2013,29,8,2013,9.1896,21.5,25.5,70,95,surplus,16.47666122,1.064613419,surplus,-0.064613419,deficit,,,,,,,,,
8/30/2013,30,8,2013,6.8922,22,27.5,73,96,surplus,32.53098161,1.031714839,surplus,-0.031714839,deficit,,,,,,,,,
8/31/2013,31,8,2013,8.4238,22,29,70,97,surplus,43.28198839,1.023650733,surplus,-0.023650733,deficit,,,,,,,,,
9/1/2013,1,9,2013,14.5502,22,26,81,95,surplus,54.39154602,1.018729557,surplus,-0.018729557,deficit,,,,,,,,,
9/2/2013,2,9,2013,6.1264,21.5,30,60,89,surplus,18.96575494,1.055661452,surplus,-0.055661452,deficit,,,,,,,,,
9/3/2013,3,9,2013,9.1896,22,28.5,66,95,surplus,32.84861524,1.031398539,surplus,-0.031398539,deficit,,,,,,,,,
9/4/2013,4,9,2013,11.487,22.5,29.5,66,95,surplus,51.02822542,1.019988716,surplus,-0.019988716,deficit,,,,,,,,,
9/5/2013,5,9,2013,7.658,22.5,27.5,66,94,surplus,26.01171259,1.039981269,surplus,-0.039981269,deficit,,,,,,,,,
9/6/2013,6,9,2013,15.316,22.5,30,57,96,surplus,42.66543769,1.024000708,surplus,-0.024000708,deficit,,,,,,,,,
9/7/2013,7,9,2013,13.7844,22,29,58,93,surplus,22.36372314,1.046808321,surplus,-0.046808321,deficit,,,,,,,,,
9/8/2013,8,9,2013,10.7212,22,28,76,97,surplus,54.68135741,1.018628441,surplus,-0.018628441,deficit,,,,,,,,,
9/9/2013,9,9,2013,11.487,21,29.5,65,95,surplus,35.55606605,1.028938479,surplus,-0.028938479,deficit,,,,,,,,,
9/10/2013,10,9,2013,17.6134,21.5,29.5,62,94,surplus,40.78011433,1.025138188,surplus,-0.025138188,deficit,,,,,,,,,
9/11/2013,11,9,2013,19.145,22.5,30.5,55,93,surplus,40.54926163,1.025284922,surplus,-0.025284922,deficit,,,,,,,,,
9/12/2013,12,9,2013,13.7844,22,29.5,56,96,surplus,26.80556937,1.038751325,surplus,-0.038751325,deficit,,,,,,,,,
9/13/2013,13,9,2013,19.145,21.5,30.5,55,89,surplus,16.46381553,1.064667093,surplus,-0.064667093,deficit,,,,,,,,,
9/14/2013,14,9,2013,16.8476,21,29.5,62,94,surplus,33.5152849,1.030754767,surplus,-0.030754767,deficit,,,,,,,,,
9/15/2013,15,9,2013,13.0186,20.5,30.5,59,94,surplus,25.79142116,1.040336534,surplus,-0.040336534,deficit,,,,,,,,,
9/16/2013,16,9,2013,16.0818,22.5,30.5,56,92,surplus,37.59343212,1.027327308,surplus,-0.027327308,deficit,,,,,,,,,
9/17/2013,17,9,2013,0,23,30,63,95,surplus,13.8484249,1.077830552,surplus,-0.077830552,deficit,,,,,,,,,
9/18/2013,18,9,2013,0,21,30.5,60,95,surplus,13.71984705,1.078617298,surplus,-0.078617298,deficit,,,,,,,,,
9/19/2013,19,9,2013,0,22,31,58,93,surplus,13.85582189,1.07778577,surplus,-0.07778577,deficit,,,,,,,,,
9/20/2013,20,9,2013,0,23,30.5,59,95,surplus,13.89635627,1.077541282,surplus,-0.077541282,deficit,,,,,,,,,
9/21/2013,21,9,2013,0,20,28,65,93,surplus,13.39563293,1.080673573,surplus,-0.080673573,deficit,,,,,,,,,
9/22/2013,22,9,2013,0,21.5,30,60,95,surplus,13.71570698,1.078642894,surplus,-0.078642894,deficit,,,,,,,,,
9/23/2013,23,9,2013,0,22.5,25,60,95,surplus,13.33753035,1.081053499,surplus,-0.081053499,deficit,,,,,,,,,
9/24/2013,24,9,2013,12.2528,22,29,65,95,surplus,41.48520417,1.024700382,surplus,-0.024700382,deficit,,,,,,,,,
9/25/2013,25,9,2013,14.5502,22,29,60,94,surplus,30.47363635,1.033928627,surplus,-0.033928627,deficit,,,,,,,,,
9/26/2013,26,9,2013,15.316,22,30.5,59,95,surplus,46.68706453,1.021888034,surplus,-0.021888034,deficit,,,,,,,,,
9/27/2013,27,9,2013,13.0186,22.2,29,68,95,surplus,52.9428125,1.019251942,surplus,-0.019251942,deficit,,,,,,,,,
9/28/2013,28,9,2013,8.4238,23,26.5,70,95,surplus,31.58949588,1.03269096,surplus,-0.03269096,deficit,,,,,,,,,
9/29/2013,29,9,2013,20.6766,22,31,50,92,surplus,16.12970779,1.06609513,surplus,-0.06609513,deficit,,,,,,,,,
9/30/2013,30,9,2013,13.7844,22,30.5,57,95,surplus,37.41567227,1.027460704,surplus,-0.027460704,deficit,,,,,,,,,
10/1/2013,1,10,2013,21.4424,22.5,30.5,60,95,surplus,72.92522134,1.013903329,surplus,-0.013903329,deficit,,,,,,,,,
10/2/2013,2,10,2013,13.0186,23,28.5,70,95,surplus,61.14160152,1.016627426,surplus,-0.016627426,deficit,,,,,,,,,
10/3/2013,3,10,2013,17.6134,22.5,30,55,94,surplus,34.79554686,1.029589697,surplus,-0.029589697,deficit,,,,,,,,,
10/4/2013,4,10,2013,11.487,22.5,28,70,95,surplus,46.3898238,1.02203137,surplus,-0.02203137,deficit,,,,,,,,,
10/5/2013,5,10,2013,16.0818,23,31,67,96,surplus,98.64405396,1.010241279,surplus,-0.010241279,deficit,,,,,,,,,
10/6/2013,6,10,2013,9.9554,23,25,77,99,surplus,40.76565774,1.025147327,surplus,-0.025147327,deficit,,,,,,,,,
10/7/2013,7,10,2013,16.0818,20,30.5,55,93,surplus,7.529284795,1.153156131,surplus,-0.153156131,deficit,,,,,,,,,
10/8/2013,8,10,2013,17.6134,21,30.5,55,94,surplus,21.0761589,1.049810325,surplus,-0.049810325,deficit,,,,,,,,,
10/9/2013,9,10,2013,15.316,23,30.5,65,94,surplus,76.85617317,1.013182843,surplus,-0.013182843,deficit,,,,,,,,,
10/10/2013,10,10,2013,16.0818,23,31.5,48,95,surplus,32.5387697,1.031707007,surplus,-0.031707007,deficit,,,,,,,,,
10/11/2013,11,10,2013,16.8476,22,30,56,95,surplus,33.17006253,1.031084801,surplus,-0.031084801,deficit,,,,,,,,,
10/12/2013,12,10,2013,18.3792,21.5,30.5,58,92,surplus,35.2906054,1.029162506,surplus,-0.029162506,deficit,,,,,,,,,
10/13/2013,13,10,2013,17.6134,22.5,30.5,60,95,surplus,62.37641257,1.016292904,surplus,-0.016292904,deficit,,,,,,,,,
10/14/2013,14,10,2013,19.145,21,30,55,96,surplus,20.00811083,1.052609121,surplus,-0.052609121,deficit,,,,,,,,,
10/15/2013,15,10,2013,11.487,21.2,26.5,70,97,surplus,25.31739961,1.041122818,surplus,-0.041122818,deficit,,,,,,,,,
10/16/2013,16,10,2013,19.9108,21,31.5,50,95,surplus,15.55900611,1.068686007,surplus,-0.068686007,deficit,,,,,,,,,
10/17/2013,17,10,2013,16.0818,22,30.5,62,95,surplus,58.80207456,1.017300417,surplus,-0.017300417,deficit,,,,,,,,,
10/18/2013,18,10,2013,15.316,22.5,30.5,58,94,surplus,47.29585247,1.021600207,surplus,-0.021600207,deficit,,,,,,,,,
10/19/2013,19,10,2013,18.3792,23,32.5,50,95,surplus,56.44949807,1.018034428,surplus,-0.018034428,deficit,,,,,,,,,
10/20/2013,20,10,2013,16.8476,22,32,54,94,surplus,47.36443716,1.021568255,surplus,-0.021568255,deficit,,,,,,,,,
10/21/2013,21,10,2013,15.316,22.5,32,54,95,surplus,52.44638028,1.019437713,surplus,-0.019437713,deficit,,,,,,,,,
10/22/2013,22,10,2013,12.2528,22,31,55,97,surplus,37.0118622,1.027768628,surplus,-0.027768628,deficit,,,,,,,,,
10/23/2013,23,10,2013,16.0818,22,32,55,98,surplus,58.22962219,1.017473468,surplus,-0.017473468,deficit,,,,,,,,,
10/24/2013,24,10,2013,17.6134,22,32,52,94,surplus,40.46978613,1.025335835,surplus,-0.025335835,deficit,,,,,,,,,
10/25/2013,25,10,2013,15.316,22,31,57,95,surplus,45.62554047,1.022408692,surplus,-0.022408692,deficit,,,,,,,,,
10/26/2013,26,10,2013,14.5502,23.5,31.5,50,94,surplus,41.50635858,1.024687482,surplus,-0.024687482,deficit,,,,,,,,,
10/27/2013,27,10,2013,20.6766,24,31.5,21,94,deficit,-78.6217001,0.98744061,surplus,0.01255939,deficit,,,,,,,,,
10/28/2013,28,10,2013,13.7844,23.5,31,50,94,surplus,35.47590023,1.029005769,surplus,-0.029005769,deficit,,,,,,,,,
10/29/2013,29,10,2013,16.8476,23,31,55,100,surplus,66.58618556,1.015247113,surplus,-0.015247113,deficit,,,,,,,,,
10/30/2013,30,10,2013,16.0818,22,30,56,96,surplus,34.39396146,1.029945534,surplus,-0.029945534,deficit,,,,,,,,,
10/31/2013,31,10,2013,15.316,21.5,31,59,94,surplus,44.66655554,1.022900822,surplus,-0.022900822,deficit,,,,,,,,,
11/1/2013,1,11,2013,15.316,22,31,60,95,surplus,55.92224875,1.018207557,surplus,-0.018207557,deficit,,,,,,,,,
11/2/2013,2,11,2013,14.5502,22.5,30,51,92,surplus,14.93131545,1.07178073,surplus,-0.07178073,deficit,,,,,,,,,
11/3/2013,3,11,2013,18.3792,23.5,31,56,98,surplus,78.30852812,1.012935184,surplus,-0.012935184,deficit,,,,,,,,,
11/4/2013,4,11,2013,16.0818,22,32,53,95,surplus,44.1406016,1.02318002,surplus,-0.02318002,deficit,,,,,,,,,
11/5/2013,5,11,2013,15.316,22,32,46,96,surplus,19.1312677,1.055153342,surplus,-0.055153342,deficit,,,,,,,,,
11/6/2013,6,11,2013,16.8476,22.5,31,45,94,surplus,7.696443327,1.149333004,surplus,-0.149333004,deficit,,,,,,,,,
11/7/2013,7,11,2013,16.8476,22,32,51,94,surplus,35.29309682,1.029160388,surplus,-0.029160388,deficit,,,,,,,,,
11/8/2013,8,11,2013,13.0186,21.5,31.5,54,91,surplus,25.08571575,1.041518384,surplus,-0.041518384,deficit,,,,,,,,,
11/9/2013,9,11,2013,17.6134,22.5,32.5,45,90,surplus,13.55610035,1.079642562,surplus,-0.079642562,deficit,,,,,,,,,
11/10/2013,10,11,2013,16.0818,23,32,46,93,surplus,25.47592395,1.040856476,surplus,-0.040856476,deficit,,,,,,,,,
11/11/2013,11,11,2013,17.6134,24,33.5,42,95,surplus,45.49240746,1.022475745,surplus,-0.022475745,deficit,,,,,,,,,
11/12/2013,12,11,2013,16.8476,24.5,34,44,95,surplus,66.46170571,1.015276107,surplus,-0.015276107,deficit,,,,,,,,,
11/13/2013,13,11,2013,16.0818,24,33,45,95,surplus,50.17634524,1.02033498,surplus,-0.02033498,deficit,,,,,,,,,
11/14/2013,14,11,2013,14.5502,24.5,33,44,95,surplus,49.53873228,1.020602104,surplus,-0.020602104,deficit,,,,,,,,,
11/15/2013,15,11,2013,15.316,24,32,48,93,surplus,45.04538075,1.022703856,surplus,-0.022703856,deficit,,,,,,,,,
11/16/2013,16,11,2013,16.8476,24,33,50,93,surplus,68.44334506,1.01482726,surplus,-0.01482726,deficit,,,,,,,,,
11/17/2013,17,11,2013,16.8476,25,34,50,94,surplus,99.495643,1.010152733,surplus,-0.010152733,deficit,,,,,,,,,
11/18/2013,18,11,2013,13.7844,24,33,50,91,surplus,54.37229503,1.018736313,surplus,-0.018736313,deficit,,,,,,,,,
11/19/2013,19,11,2013,16.0818,23.2,32.5,53,97,surplus,70.4796538,1.014392703,surplus,-0.014392703,deficit,,,,,,,,,
11/20/2013,20,11,2013,12.2528,23.5,32.5,50,98,surplus,52.94086205,1.019252665,surplus,-0.019252665,deficit,,,,,,,,,
11/21/2013,21,11,2013,12.2528,21.5,31.5,59,95,surplus,44.8257723,1.022817624,surplus,-0.022817624,deficit,,,,,,,,,
11/22/2013,22,11,2013,17.6134,22,33,48,95,surplus,37.81737324,1.02716109,surplus,-0.02716109,deficit,,,,,,,,,
11/23/2013,23,11,2013,13.0186,25,30,64,94,surplus,82.02062041,1.012342537,surplus,-0.012342537,deficit,,,,,,,,,
11/24/2013,24,11,2013,16.0818,23,32.5,50,95,surplus,51.15461871,1.019938343,surplus,-0.019938343,deficit,,,,,,,,,
11/25/2013,25,11,2013,17.6134,23,31,55,95,surplus,56.55849565,1.017999047,surplus,-0.017999047,deficit,,,,,,,,,
11/26/2013,26,11,2013,13.0186,23.5,31.5,50,96,surplus,42.42485578,1.024140096,surplus,-0.024140096,deficit,,,,,,,,,
11/27/2013,27,11,2013,16.8476,23,32,54,98,surplus,70.37845997,1.014413696,surplus,-0.014413696,deficit,,,,,,,,,
11/28/2013,28,11,2013,17.6134,22,33,45,95,surplus,24.37266414,1.042785024,surplus,-0.042785024,deficit,,,,,,,,,
11/29/2013,29,11,2013,16.8476,21.5,33.5,43,96,surplus,16.33147282,1.065225306,surplus,-0.065225306,deficit,,,,,,,,,
11/30/2013,30,11,2013,16.8476,23.5,33.5,40,92,surplus,20.37006258,1.051626059,surplus,-0.051626059,deficit,,,,,,,,,
12/1/2013,1,12,2013,16.0818,23.5,33,45,95,surplus,43.1733926,1.023711633,surplus,-0.023711633,deficit,,,,,,,,,
12/2/2013,2,12,2013,13.7844,24,31,63,95,surplus,84.08373379,1.01203605,surplus,-0.01203605,deficit,,,,,,,,,
12/3/2013,3,12,2013,12.2528,24,31,63,95,surplus,76.30044462,1.013280134,surplus,-0.013280134,deficit,,,,,,,,,
12/4/2013,4,12,2013,17.6134,24,31,58,96,surplus,86.2079538,1.011735994,surplus,-0.011735994,deficit,,,,,,,,,
12/5/2013,5,12,2013,13.0186,23.5,33.5,25,90,deficit,-36.64990945,0.973439511,deficit,0.026560489,deficit,,,,,,,,,
12/6/2013,6,12,2013,17.6134,23,32.5,40,95,surplus,10.98780208,1.100122128,surplus,-0.100122128,deficit,,,,,,,,,
12/7/2013,7,12,2013,15.316,23.5,32,57,95,surplus,76.30097648,1.01328004,surplus,-0.01328004,deficit,,,,,,,,,
12/8/2013,8,12,2013,17.6134,22,31.5,50,95,surplus,28.48709024,1.036380715,surplus,-0.036380715,deficit,,,,,,,,,
12/9/2013,9,12,2013,13.7844,21,32,40,95,deficit,-13.12211655,0.929189085,deficit,0.070810915,surplus,,,,,,,,,
12/10/2013,10,12,2013,16.8476,21,32,45,93,deficit,-3.309798473,0.767970589,deficit,0.232029411,surplus,,,,,,,,,
12/11/2013,11,12,2013,19.145,24,32,45,94,surplus,41.78738205,1.024517386,surplus,-0.024517386,deficit,,,,,,,,,
12/12/2013,12,12,2013,17.6134,24,33,40,93,surplus,25.52320495,1.040777704,surplus,-0.040777704,deficit,,,,,,,,,
12/13/2013,13,12,2013,16.0818,24,33,38,98,surplus,28.54416221,1.036305334,surplus,-0.036305334,deficit,,,,,,,,,
12/14/2013,14,12,2013,19.145,21,30,41,94,deficit,-40.65399021,0.975992696,deficit,0.024007304,deficit,,,,,,,,,
12/15/2013,15,12,2013,17.6134,20.5,29,38,86,deficit,-77.05958779,0.987189274,surplus,0.012810726,deficit,,,,,,,,,
12/16/2013,16,12,2013,13.7844,19,31,23,72,deficit,-123.8560695,0.991990778,surplus,0.008009222,deficit,,,,,,,,,
12/17/2013,17,12,2013,17.6134,18,31.5,21,77,deficit,-166.3239133,0.994023568,surplus,0.005976432,deficit,,,,,,,,,
12/18/2013,18,12,2013,20.6766,17,32,23,80,deficit,-188.5914166,0.9947255,surplus,0.0052745,deficit,,,,,,,,,
12/19/2013,19,12,2013,19.145,16,31.5,24,90,deficit,-162.326373,0.99387729,surplus,0.00612271,deficit,,,,,,,,,
12/20/2013,20,12,2013,18.3792,16.5,33,21,95,deficit,-149.3035122,0.993346796,surplus,0.006653204,deficit,,,,,,,,,
12/21/2013,21,12,2013,18.3792,17,32,37,98,deficit,-75.36746648,0.986905419,surplus,0.013094581,deficit,,,,,,,,,
12/22/2013,22,12,2013,18.3792,17,33,28,90,deficit,-121.6343707,0.991845679,surplus,0.008154321,deficit,,,,,,,,,
12/23/2013,23,12,2013,16.8476,18,33,29,91,deficit,-95.80786388,0.989670261,surplus,0.010329739,deficit,,,,,,,,,
12/24/2013,24,12,2013,16.0818,23,33,40,90,surplus,4.305209948,1.302552641,surplus,-0.302552641,deficit,,,,,,,,,
12/25/2013,25,12,2013,12.2528,24,32,54,92,surplus,54.78528098,1.018592447,surplus,-0.018592447,deficit,,,,,,,,,
12/26/2013,26,12,2013,17.6134,24,33,44,97,surplus,54.4459099,1.018710506,surplus,-0.018710506,deficit,,,,,,,,,
12/27/2013,27,12,2013,16.8476,24,33,40,95,surplus,30.18252227,1.034267086,surplus,-0.034267086,deficit,,,,,,,,,
12/28/2013,28,12,2013,14.5502,24,33,40,92,surplus,21.33500975,1.049176273,surplus,-0.049176273,deficit,,,,,,,,,
12/29/2013,29,12,2013,16.8476,24,33,37,92,surplus,9.433625242,1.118572971,surplus,-0.118572971,deficit,,,,,,,,,
12/30/2013,30,12,2013,15.316,24,34,40,98,surplus,45.03380928,1.022709823,surplus,-0.022709823,deficit,,,,,,,,,
12/31/2013,31,12,2013,16.0818,24,34,33,97,surplus,13.20675981,1.081921822,surplus,-0.081921822,deficit,,,,,,,,,
1/1/2014,1,1,2014,13.7844,22,33,41,96,surplus,9.943042272,1.111818771,surplus,-0.111818771,deficit,,,,,,,,,
1/2/2014,2,1,2014,14.5502,22,32,40,100,surplus,5.751242382,1.210471266,surplus,-0.210471266,deficit,,,,,,,,,
1/3/2014,3,1,2014,17.6134,23,34,14,100,deficit,-85.78919302,0.988477828,surplus,0.011522172,deficit,,,,,,,,,
1/4/2014,4,1,2014,17.6134,21,34,10,100,deficit,-132.228713,0.99249411,surplus,0.00750589,deficit,,,,,,,,,
1/5/2014,5,1,2014,13.0186,19,32.5,46,100,deficit,0.356202481,-0.553283401,deficit,1.553283401,surplus,,,,,,,,,
1/6/2014,6,1,2014,16.0818,20,33.5,45,98,surplus,10.83569763,1.10167047,surplus,-0.10167047,deficit,,,,,,,,,
1/7/2014,7,1,2014,13.7844,21,33,35,96,deficit,-21.38381609,0.955324865,deficit,0.044675135,surplus,,,,,,,,,
1/8/2014,8,1,2014,18.3792,21,32.5,30,98,deficit,-55.40899829,0.982272332,surplus,0.017727668,deficit,,,,,,,,,
1/9/2014,9,1,2014,15.316,21.5,33,30,100,deficit,-31.20105473,0.968945117,deficit,0.031054883,deficit,,,,,,,,,
1/10/2014,10,1,2014,15.316,22,33,32,99,deficit,-19.44152362,0.951079967,deficit,0.048920033,surplus,,,,,,,,,
11/1/2014,1,11,2014,16.0818,22,32,36,98,deficit,-14.74711708,0.936496313,deficit,0.063503687,surplus,,,,,,,,,
11/2/2014,2,11,2014,13.7844,21.5,33,32,97,deficit,-25.03499491,0.96159016,deficit,0.03840984,deficit,,,,,,,,,
11/3/2014,3,11,2014,19.9108,22,33.5,21,95,deficit,-93.24380125,0.989389223,surplus,0.010610777,deficit,,,,,,,,,
11/4/2014,4,11,2014,16.0818,22.5,33.5,38,98,surplus,12.18246509,1.089425721,surplus,-0.089425721,deficit,,,,,,,,,
11/5/2014,5,11,2014,18.3792,23.5,34,38,98,surplus,32.83220416,1.031414727,surplus,-0.031414727,deficit,,,,,,,,,
11/6/2014,6,11,2014,16.8476,25.5,33,46,97,surplus,85.42203247,1.011845249,surplus,-0.011845249,deficit,,,,,,,,,
11/7/2014,7,11,2014,14.5502,22,30,48,95,surplus,6.05788388,1.197711142,surplus,-0.197711142,deficit,,,,,,,,,
11/8/2014,8,11,2014,17.6134,22.5,32.5,45,93,surplus,20.83858763,1.050406814,surplus,-0.050406814,deficit,,,,,,,,,
11/9/2014,9,11,2014,19.145,22.5,35.5,11,95,deficit,-127.8613928,0.992239724,surplus,0.007760276,deficit,,,,,,,,,
1/20/2014,20,1,2014,17.6134,23.5,33.5,43,91,surplus,32.04192442,1.032214498,surplus,-0.032214498,deficit,,,,,,,,,
12/1/2014,1,12,2014,17.6134,23.5,33.5,43,91,surplus,32.04192442,1.032214498,surplus,-0.032214498,deficit,,,,,,,,,
12/2/2014,2,12,2014,9.9554,24,33,49,95,surplus,46.74301821,1.02186126,surplus,-0.02186126,deficit,,,,,,,,,
12/3/2014,3,12,2014,17.6134,23.5,33.5,44,90,surplus,34.09736588,1.030213885,surplus,-0.030213885,deficit,,,,,,,,,
12/4/2014,4,12,2014,16.8476,22.5,34.5,38,88,deficit,-1.767487409,0.638661409,deficit,0.361338591,surplus,,,,,,,,,
12/5/2014,5,12,2014,13.7844,23,34.5,35,91,deficit,0.678567304,-2.111071186,deficit,3.111071186,surplus,,,,,,,,,
12/6/2014,6,12,2014,18.3792,24,33.5,43,94,surplus,48.91760519,1.020869156,surplus,-0.020869156,deficit,,,,,,,,,
12/7/2014,7,12,2014,16.8476,24,34.5,35,90,surplus,8.777740961,1.128572037,surplus,-0.128572037,deficit,,,,,,,,,
12/8/2014,8,12,2014,18.3792,23.5,34,38,94,surplus,21.88648029,1.047877861,surplus,-0.047877861,deficit,,,,,,,,,
12/9/2014,9,12,2014,10.7212,24,33.5,45,95,surplus,41.83073435,1.024491355,surplus,-0.024491355,deficit,,,,,,,,,
1/30/2014,30,1,2014,13.7844,24,32.5,49,94,surplus,52.18626844,1.01953649,surplus,-0.01953649,deficit,,,,,,,,,
1/31/2014,31,1,2014,9.9554,24,31.5,50,95,surplus,38.60454284,1.026592532,surplus,-0.026592532,deficit,,,,,,,,,
2/1/2014,1,2,2014,14.5502,23,35,15,71,deficit,-122.7536393,0.99191943,surplus,0.00808057,deficit,,,,,,,,,
2/2/2014,2,2,2014,16.8476,21,29,7,64,deficit,-215.3802888,0.995378507,surplus,0.004621493,deficit,,,,,,,,,
2/3/2014,3,2,2014,19.145,19,35,20,82,deficit,-153.0193904,0.993507311,surplus,0.006492689,deficit,,,,,,,,,
2/4/2014,4,2,2014,16.8476,19,35,30,95,deficit,-61.03535597,0.98388016,surplus,0.01611984,deficit,,,,,,,,,
2/5/2014,5,2,2014,19.9108,20,35,30,93,deficit,-66.47267656,0.985179186,surplus,0.014820814,deficit,,,,,,,,,
2/6/2014,6,2,2014,18.3792,23,36,15,95,deficit,-91.09771021,0.989141967,surplus,0.010858033,deficit,,,,,,,,,
2/7/2014,7,2,2014,20.6766,24,34,34,93,surplus,5.829767706,1.207049295,surplus,-0.207049295,deficit,,,,,,,,,
2/8/2014,8,2,2014,17.6134,24,34.5,35,94,surplus,19.4047563,1.054333781,surplus,-0.054333781,deficit,,,,,,,,,
2/9/2014,9,2,2014,15.316,23.5,34.5,35,94,surplus,12.17233838,1.089506777,surplus,-0.089506777,deficit,,,,,,,,,
2/10/2014,10,2,2014,17.6134,24,34,34,94,surplus,9.79975169,1.11363957,surplus,-0.11363957,deficit,,,,,,,,,
2/11/2014,11,2,2014,16.8476,23.5,34.5,29,92,deficit,-21.60474734,0.955761505,deficit,0.044238495,surplus,,,,,,,,,
2/12/2014,12,2,2014,14.5502,24,34.5,40,95,surplus,41.37274713,1.024769184,surplus,-0.024769184,deficit,,,,,,,,,
2/13/2014,13,2,2014,16.8476,23,34.5,35,97,surplus,12.26230983,1.088791732,surplus,-0.088791732,deficit,,,,,,,,,
2/14/2014,14,2,2014,21.4424,23,35.5,20,95,deficit,-78.81539459,0.987471089,surplus,0.012528911,deficit,,,,,,,,,
2/15/2014,15,2,2014,15.316,21.5,33,34,98,deficit,-19.62284597,0.951510087,deficit,0.048489913,surplus,,,,,,,,,
2/16/2014,16,2,2014,17.6134,21,34,30,91,deficit,-57.32816965,0.982855625,surplus,0.017144375,deficit,,,,,,,,,
2/17/2014,17,2,2014,16.8476,22,34.5,20,90,deficit,-88.12787015,0.988780165,surplus,0.011219835,deficit,,,,,,,,,
2/18/2014,18,2,2014,19.145,23,34.5,25,94,deficit,-50.17346671,0.980458623,surplus,0.019541377,deficit,,,,,,,,,
2/19/2014,19,2,2014,17.6134,23,36,28,98,deficit,-8.270618874,0.892132336,deficit,0.107867664,surplus,,,,,,,,,
2/20/2014,20,2,2014,16.8476,23.5,36,28,98,deficit,0.053957399,-0.057034851,deficit,1.057034851,surplus,,,,,,,,,
2/21/2014,21,2,2014,19.145,24,36.5,27,95,deficit,-3.839344473,0.793360443,deficit,0.206639557,surplus,,,,,,,,,
2/22/2014,22,2,2014,19.9108,23.5,37,15,95,deficit,-87.32258148,0.988677867,surplus,0.011322133,deficit,,,,,,,,,
2/23/2014,23,2,2014,18.3792,26,36,32,95,surplus,56.19220187,1.018118502,surplus,-0.018118502,deficit,,,,,,,,,
2/24/2014,24,2,2014,15.316,25.5,35,47,95,surplus,101.0057155,1.009999428,surplus,-0.009999428,deficit,,,,,,,,,
2/25/2014,25,2,2014,20.6766,22,34,40,95,surplus,11.89664823,1.091771339,surplus,-0.091771339,deficit,,,,,,,,,
2/26/2014,26,2,2014,13.7844,22,34,40,98,surplus,18.21719129,1.058081483,surplus,-0.058081483,deficit,,,,,,,,,
2/27/2014,27,2,2014,15.316,21.5,36,37,87,deficit,-4.133921136,0.805217109,deficit,0.194782891,surplus,,,,,,,,,
2/28/2014,28,2,2014,13.0186,23.5,32,48,98,surplus,44.4523978,1.02301369,surplus,-0.02301369,deficit,,,,,,,,,
3/1/2014,1,3,2014,17.6134,23,35,36,95,surplus,17.04028385,1.062343036,surplus,-0.062343036,deficit,,,,,,,,,
3/2/2014,2,3,2014,15.316,22,35,5,95,deficit,-132.6242843,0.99251633,surplus,0.00748367,deficit,,,,,,,,,
3/3/2014,3,3,2014,17.6134,23,34,20,94,deficit,-72.19334764,0.986337556,surplus,0.013662444,deficit,,,,,,,,,
3/4/2014,4,3,2014,14.5502,34,34,36,96,surplus,202.9958377,1.004950597,surplus,-0.004950597,deficit,,,,,,,,,
3/5/2014,5,3,2014,12.2528,25,35,43,100,surplus,73.41871299,1.013808586,surplus,-0.013808586,deficit,,,,,,,,,
3/6/2014,6,3,2014,14.5502,22.2,30.5,50,98,surplus,24.66799305,1.042251153,surplus,-0.042251153,deficit,,,,,,,,,
3/7/2014,7,3,2014,19.145,22,33,50,95,surplus,49.62656713,1.02056489,surplus,-0.02056489,deficit,,,,,,,,,
3/8/2014,8,3,2014,18.3792,22.5,35,38,95,surplus,20.26328936,1.051912214,surplus,-0.051912214,deficit,,,,,,,,,
3/9/2014,9,3,2014,15.316,24,35.5,32,93,surplus,11.23231227,1.097729621,surplus,-0.097729621,deficit,,,,,,,,,
3/10/2014,10,3,2014,12.2528,24.2,33.5,45,94,surplus,46.06187442,1.022191709,surplus,-0.022191709,deficit,,,,,,,,,
3/11/2014,11,3,2014,17.6134,25,32,53,98,surplus,101.0290614,1.009997095,surplus,-0.009997095,deficit,,,,,,,,,
